query_key,exact,brute,optimality_gap
wine_binary|0|1,0.8616983647193367,0.8616983647193367,0.0
wine_binary|0|2,1.5550021954702815,1.5550021954702815,0.0
wine_binary|0|3,1.0548508848997578,1.0548508848997578,0.0
wine_binary|0|4,0.9527685411282361,0.9527685411282361,0.0
wine_binary|0|5,0.575899428190781,0.575899428190781,0.0
wine_binary|0|6,0.9936024801154424,0.9936024801154424,0.0
wine_binary|0|7,0.8553457276360126,0.8553457276360126,0.0
wine_binary|0|8,0.19196742429843172,0.19196742429843172,0.0
wine_binary|0|9,0.41928797570052434,0.41928797570052434,0.0
wine_binary|0|10,1.7206658482983965,1.7206658482983965,0.0
wine_binary|0|11,2.1299760794474363,2.1299760794474363,0.0
wine_binary|0|12,0.8745132089959405,0.8745132089959405,0.0
wine_binary|0|13,1.2760302978833187,1.2760302978833187,0.0
wine_binary|0|14,1.5216097243073392,1.5216097243073392,0.0
wine_binary|0|15,0.5534595916806744,0.5534595916806744,0.0
wine_binary|0|16,1.6631197927593884,1.6631197927593884,0.0
wine_binary|0|17,1.6915252533079683,1.6915252533079683,0.0
wine_binary|0|18,1.2914034795714993,1.2914034795714993,0.0
wine_binary|0|19,0.40526298201640354,0.40526298201640354,0.0
wine_binary|0|20,0.7038767628215641,0.7038767628215641,0.0
wine_binary|0|21,2.029347367462324,2.029347367462324,0.0
wine_binary|0|22,0.7877418426061507,0.7877418426061507,0.0
wine_binary|0|23,1.0548508848997578,1.0548508848997578,0.0
wine_binary|0|24,1.403619643307904,1.403619643307904,0.0
wine_binary|0|25,0.27728564738562045,0.27728564738562045,0.0
wine_binary|0|26,0.56145289000407,0.56145289000407,0.0
wine_binary|0|27,1.7295545600848103,1.7295545600848103,0.0
wine_binary|0|28,0.08506861907030253,0.08506861907030253,0.0
wine_binary|0|29,1.9622615594722492,1.9622615594722492,0.0
wine_binary|0|30,1.9587708731115216,1.9587708731115216,0.0
wine_binary|0|31,1.2760302978833187,1.2760302978833187,0.0
wine_binary|0|32,1.8556727744986103,1.8556727744986103,0.0
wine_binary|0|33,1.6534049819791337,1.6534049819791337,0.0
wine_binary|0|34,0.7465358743651574,0.7465358743651574,0.0
wine_binary|0|35,1.318615887804714,1.318615887804714,0.0
wine_binary|0|36,1.32322132689601,1.32322132689601,0.0
wine_binary|0|37,0.48637378369059947,0.48637378369059947,0.0
wine_binary|0|38,1.642772158945273,1.642772158945273,0.0
wine_binary|0|39,0.8318540974523462,0.8318540974523462,0.0
wine_binary|0|40,1.2914034795714993,1.2914034795714993,0.0
wine_binary|0|41,0.4479220935599979,0.4479220935599979,0.0
wine_binary|0|42,0.6331974685458468,0.6331974685458468,0.0
wine_binary|0|43,1.0901460556012743,1.0901460556012743,0.0
wine_binary|0|44,0.6540883036657876,0.6540883036657876,0.0
wine_binary|0|45,0.23462653584202608,0.23462653584202608,0.0
