dataset,seed,query_key,method,runtime_ms,distance_l2,success
wine_binary,2,wine_binary|2|24,full,0.04429998807609081,0.0940522031323047,1
wine_binary,2,wine_binary|2|24,no_cache,0.06569997640326619,0.0940522031323047,1
wine_binary,2,wine_binary|2|24,no_order,0.033199990866705775,0.0940522031323047,1
wine_binary,2,wine_binary|2|24,no_pruning,0.03849997301585972,0.0940522031323047,1
wine_binary,2,wine_binary|2|25,full,0.043800013372674584,0.1624530762658741,1
wine_binary,2,wine_binary|2|25,no_cache,0.06829999620094895,0.1624530762658741,1
wine_binary,2,wine_binary|2|25,no_order,0.03250001464039087,0.1624530762658741,1
wine_binary,2,wine_binary|2|25,no_pruning,0.038300000596791506,0.1624530762658741,1
wine_binary,2,wine_binary|2|26,full,0.043400010326877236,0.7151825498665746,1
wine_binary,2,wine_binary|2|26,no_cache,0.06710001616738737,0.7151825498665746,1
wine_binary,2,wine_binary|2|26,no_order,0.03500000457279384,0.7151825498665746,1
wine_binary,2,wine_binary|2|26,no_pruning,0.03880000440403819,0.7151825498665746,1
wine_binary,2,wine_binary|2|27,full,0.04909999552182853,1.3463121140995884,1
wine_binary,2,wine_binary|2|27,no_cache,0.07079998613335192,1.3463121140995884,1
wine_binary,2,wine_binary|2|27,no_order,0.09350001346319914,1.3463121140995884,1
wine_binary,2,wine_binary|2|27,no_pruning,0.10750000365078449,1.3463121140995884,1
wine_binary,2,wine_binary|2|28,full,0.045199994929134846,1.9220806062792517,1
wine_binary,2,wine_binary|2|28,no_cache,0.06570000550709665,1.9220806062792517,1
wine_binary,2,wine_binary|2|28,no_order,0.033499993151053786,1.9220806062792517,1
wine_binary,2,wine_binary|2|28,no_pruning,0.039000005926936865,1.9220806062792517,1
wine_binary,2,wine_binary|2|29,full,0.04429998807609081,0.9436755756172341,1
wine_binary,2,wine_binary|2|29,no_cache,0.06379999103955925,0.9436755756172341,1
wine_binary,2,wine_binary|2|29,no_order,0.03290001768618822,0.9436755756172341,1
wine_binary,2,wine_binary|2|29,no_pruning,0.03840000135824084,0.9436755756172341,1
wine_binary,2,wine_binary|2|30,full,0.04360001184977591,0.983263553868707,1
wine_binary,2,wine_binary|2|30,no_cache,0.06469999789260328,0.983263553868707,1
wine_binary,2,wine_binary|2|30,no_order,0.03330002073198557,0.983263553868707,1
wine_binary,2,wine_binary|2|30,no_pruning,0.07380000897683203,0.983263553868707,1
wine_binary,2,wine_binary|2|31,full,0.06940000457689166,1.1262830250519853,1
wine_binary,2,wine_binary|2|31,no_cache,0.07360000745393336,1.1262830250519853,1
wine_binary,2,wine_binary|2|31,no_order,0.036299985367804766,1.1262830250519853,1
wine_binary,2,wine_binary|2|31,no_pruning,0.042100000428035855,1.1262830250519853,1
wine_binary,2,wine_binary|2|32,full,0.04610000178217888,0.8362016766315328,1
wine_binary,2,wine_binary|2|32,no_cache,0.06849999772384763,0.8362016766315328,1
wine_binary,2,wine_binary|2|32,no_order,0.0329999893438071,0.8362016766315328,1
wine_binary,2,wine_binary|2|32,no_pruning,0.04189999890513718,0.8362016766315328,1
wine_binary,2,wine_binary|2|33,full,0.05609999061562121,0.6070577464867817,1
wine_binary,2,wine_binary|2|33,no_cache,0.07559999357908964,0.6070577464867817,1
wine_binary,2,wine_binary|2|33,no_order,0.09759998647496104,0.6070577464867817,1
wine_binary,2,wine_binary|2|33,no_pruning,0.11439999798312783,0.6070577464867817,1
wine_binary,2,wine_binary|2|34,full,0.053499999921768904,0.6073588511470799,1
wine_binary,2,wine_binary|2|34,no_cache,0.07270000060088933,0.6073588511470799,1
wine_binary,2,wine_binary|2|34,no_order,0.09739998495206237,0.6073588511470799,1
wine_binary,2,wine_binary|2|34,no_pruning,0.10880001354962587,0.6073588511470799,1
wine_binary,2,wine_binary|2|35,full,0.0475000124424696,1.365655944149026,1
wine_binary,2,wine_binary|2|35,no_cache,0.06640001083724201,1.365655944149026,1
wine_binary,2,wine_binary|2|35,no_order,0.034199998481199145,1.365655944149026,1
wine_binary,2,wine_binary|2|35,no_pruning,0.03919997834600508,1.365655944149026,1
wine_binary,2,wine_binary|2|36,full,0.04549999721348286,1.7006057646497965,1
wine_binary,2,wine_binary|2|36,no_cache,0.06550000398419797,1.7006057646497965,1
wine_binary,2,wine_binary|2|36,no_order,0.03300001844763756,1.7006057646497965,1
wine_binary,2,wine_binary|2|36,no_pruning,0.037299992982298136,1.7006057646497965,1
wine_binary,2,wine_binary|2|37,full,0.043899985030293465,0.7028199740210724,1
wine_binary,2,wine_binary|2|37,no_cache,0.06439999560825527,0.7028199740210724,1
wine_binary,2,wine_binary|2|37,no_order,0.03290001768618822,0.7028199740210724,1
wine_binary,2,wine_binary|2|37,no_pruning,0.03829997149296105,0.7028199740210724,1
wine_binary,2,wine_binary|2|38,full,0.0439999857917428,1.6335332573620391,1
wine_binary,2,wine_binary|2|38,no_cache,0.06550000398419797,1.6335332573620391,1
wine_binary,2,wine_binary|2|38,no_order,0.0337999954354018,1.6335332573620391,1
wine_binary,2,wine_binary|2|38,no_pruning,0.03999998443759978,1.6335332573620391,1
wine_binary,2,wine_binary|2|39,full,0.04379998426884413,1.4880301684579789,1
wine_binary,2,wine_binary|2|39,no_cache,0.06489999941550195,1.4880301684579789,1
wine_binary,2,wine_binary|2|39,no_order,0.033199990866705775,1.4880301684579789,1
wine_binary,2,wine_binary|2|39,no_pruning,0.03819999983534217,1.4880301684579789,1
wine_binary,2,wine_binary|2|40,full,0.04400001489557326,0.49761735462036416,1
wine_binary,2,wine_binary|2|40,no_cache,0.06740001845173538,0.49761735462036416,1
wine_binary,2,wine_binary|2|40,no_order,0.033899996196851134,0.49761735462036416,1
wine_binary,2,wine_binary|2|40,no_pruning,0.03890000516548753,0.49761735462036416,1
wine_binary,2,wine_binary|2|41,full,0.04390001413412392,1.2596097566481528,1
wine_binary,2,wine_binary|2|41,no_cache,0.06700001540593803,1.2596097566481528,1
wine_binary,2,wine_binary|2|41,no_order,0.03369999467395246,1.2596097566481528,1
wine_binary,2,wine_binary|2|41,no_pruning,0.039799982914701104,1.2596097566481528,1
wine_binary,2,wine_binary|2|42,full,0.04779998562298715,,0
wine_binary,2,wine_binary|2|42,no_cache,0.0754999928176403,,0
wine_binary,2,wine_binary|2|42,no_order,0.035500008380040526,,0
wine_binary,2,wine_binary|2|42,no_pruning,0.04069998976774514,,0
wine_binary,2,wine_binary|2|43,full,0.04499999340623617,1.2158265225228428,1
wine_binary,2,wine_binary|2|43,no_cache,0.06580000626854599,1.2158265225228428,1
wine_binary,2,wine_binary|2|43,no_order,0.03270001616328955,1.2158265225228428,1
wine_binary,2,wine_binary|2|43,no_pruning,0.03840000135824084,1.2158265225228428,1
wine_binary,2,wine_binary|2|44,full,0.0447999918833375,1.2593429742229627,1
wine_binary,2,wine_binary|2|44,no_cache,0.0653000024612993,1.2593429742229627,1
wine_binary,2,wine_binary|2|44,no_order,0.03269998705945909,1.2593429742229627,1
wine_binary,2,wine_binary|2|44,no_pruning,0.03809999907389283,1.2593429742229627,1
wine_binary,2,wine_binary|2|45,full,0.044400017941370606,1.5462859385556953,1
wine_binary,2,wine_binary|2|45,no_cache,0.06479999865405262,1.5462859385556953,1
wine_binary,2,wine_binary|2|45,no_order,0.03300001844763756,1.5462859385556953,1
wine_binary,2,wine_binary|2|45,no_pruning,0.03819999983534217,1.5462859385556953,1
wine_binary,2,wine_binary|2|46,full,0.04429998807609081,1.4291604193939649,1
wine_binary,2,wine_binary|2|46,no_cache,0.06640001083724201,1.4291604193939649,1
wine_binary,2,wine_binary|2|46,no_order,0.033199990866705775,1.4291604193939649,1
wine_binary,2,wine_binary|2|46,no_pruning,0.03959998139180243,1.4291604193939649,1
wine_binary,2,wine_binary|2|47,full,0.23350000265054405,1.0758453609223009,1
wine_binary,2,wine_binary|2|47,no_cache,0.11079999967478216,1.0758453609223009,1
wine_binary,2,wine_binary|2|47,no_order,0.04749998333863914,1.0758453609223009,1
wine_binary,2,wine_binary|2|47,no_pruning,0.050000002374872565,1.0758453609223009,1
wine_binary,2,wine_binary|2|48,full,0.06590000702999532,0.29925381738571943,1
wine_binary,2,wine_binary|2|48,no_cache,0.0816000101622194,0.29925381738571943,1
wine_binary,2,wine_binary|2|48,no_order,0.09419998968951404,0.29925381738571943,1
wine_binary,2,wine_binary|2|48,no_pruning,0.10899998596869409,0.29925381738571943,1
wine_binary,2,wine_binary|2|49,full,0.05429997690953314,0.17955228940197293,1
wine_binary,2,wine_binary|2|49,no_cache,0.07499998901039362,0.17955228940197293,1
wine_binary,2,wine_binary|2|49,no_order,0.09499999578110874,0.17955228940197293,1
wine_binary,2,wine_binary|2|49,no_pruning,0.10619999375194311,0.17955228940197293,1
wine_binary,2,wine_binary|2|50,full,0.048699992476031184,0.17208600155625123,1
wine_binary,2,wine_binary|2|50,no_cache,0.06859999848529696,0.17208600155625123,1
wine_binary,2,wine_binary|2|50,no_order,0.04169999738223851,0.17208600155625123,1
wine_binary,2,wine_binary|2|50,no_pruning,0.03840000135824084,0.17208600155625123,1
wine_binary,2,wine_binary|2|51,full,0.0467000063508749,1.130341956899484,1
wine_binary,2,wine_binary|2|51,no_cache,0.06740001845173538,1.130341956899484,1
wine_binary,2,wine_binary|2|51,no_order,0.034199998481199145,1.130341956899484,1
wine_binary,2,wine_binary|2|51,no_pruning,0.0405999890062958,1.130341956899484,1
wine_binary,2,wine_binary|2|52,full,0.05110001075081527,0.20245295363885552,1
wine_binary,2,wine_binary|2|52,no_cache,0.07119998917914927,0.20245295363885552,1
wine_binary,2,wine_binary|2|52,no_order,0.09399998816661537,0.20245295363885552,1
wine_binary,2,wine_binary|2|52,no_pruning,0.10609999299049377,0.20245295363885552,1
wine_binary,2,wine_binary|2|53,full,0.045900000259280205,1.5487660530842127,1
wine_binary,2,wine_binary|2|53,no_cache,0.06510000093840063,1.5487660530842127,1
wine_binary,2,wine_binary|2|53,no_order,0.03260001540184021,1.5487660530842127,1
wine_binary,2,wine_binary|2|53,no_pruning,0.03819999983534217,1.5487660530842127,1
wine_binary,3,wine_binary|3|0,full,0.12350000906735659,1.0273373572824418,1
wine_binary,3,wine_binary|3|0,no_cache,0.14150000060908496,1.0273373572824418,1
wine_binary,3,wine_binary|3|0,no_order,0.07899999036453664,1.0273373572824418,1
wine_binary,3,wine_binary|3|0,no_pruning,0.09389998740516603,1.0273373572824418,1
wine_binary,3,wine_binary|3|1,full,0.11079999967478216,0.8588505581286152,1
wine_binary,3,wine_binary|3|1,no_cache,0.12569999671541154,0.8588505581286152,1
wine_binary,3,wine_binary|3|1,no_order,0.053499999921768904,0.8588505581286152,1
wine_binary,3,wine_binary|3|1,no_pruning,0.06350001785904169,0.8588505581286152,1
wine_binary,3,wine_binary|3|2,full,0.07440001354552805,1.0213427932412422,1
wine_binary,3,wine_binary|3|2,no_cache,0.09730001329444349,1.0213427932412422,1
wine_binary,3,wine_binary|3|2,no_order,0.050799979362636805,1.0213427932412422,1
wine_binary,3,wine_binary|3|2,no_pruning,0.06079999729990959,1.0213427932412422,1
wine_binary,3,wine_binary|3|3,full,0.12620000052265823,0.668267344819834,1
wine_binary,3,wine_binary|3|3,no_cache,0.14439999358728528,0.668267344819834,1
wine_binary,3,wine_binary|3|3,no_order,0.09640000644139946,0.668267344819834,1
wine_binary,3,wine_binary|3|3,no_pruning,0.11049999739043415,0.668267344819834,1
wine_binary,3,wine_binary|3|4,full,0.06910000229254365,0.7516713630787897,1
wine_binary,3,wine_binary|3|4,no_cache,0.09359998512081802,0.7516713630787897,1
wine_binary,3,wine_binary|3|4,no_order,0.05210001836530864,0.7516713630787897,1
wine_binary,3,wine_binary|3|4,no_pruning,0.06680001388303936,0.7516713630787897,1
wine_binary,3,wine_binary|3|5,full,0.06959997699595988,0.6242450121138744,1
wine_binary,3,wine_binary|3|5,no_cache,0.08850000449456275,0.6242450121138744,1
wine_binary,3,wine_binary|3|5,no_order,0.045199994929134846,0.6242450121138744,1
wine_binary,3,wine_binary|3|5,no_pruning,0.05400000372901559,0.6242450121138744,1
wine_binary,3,wine_binary|3|6,full,0.05979998968541622,1.2184732819833117,1
wine_binary,3,wine_binary|3|6,no_cache,0.08299999171867967,1.2184732819833117,1
wine_binary,3,wine_binary|3|6,no_order,0.04439998883754015,1.2184732819833117,1
wine_binary,3,wine_binary|3|6,no_pruning,0.051700015319511294,1.2184732819833117,1
wine_binary,3,wine_binary|3|7,full,0.06620000931434333,1.426301941053793,1
wine_binary,3,wine_binary|3|7,no_cache,0.08669999078847468,1.426301941053793,1
wine_binary,3,wine_binary|3|7,no_order,0.08549998165108263,1.426301941053793,1
wine_binary,3,wine_binary|3|7,no_pruning,0.09809999028220773,1.426301941053793,1
wine_binary,3,wine_binary|3|8,full,0.05979998968541622,0.4510032168057102,1
wine_binary,3,wine_binary|3|8,no_cache,0.08150000940077007,0.4510032168057102,1
wine_binary,3,wine_binary|3|8,no_order,0.043800013372674584,0.4510032168057102,1
wine_binary,3,wine_binary|3|8,no_pruning,0.05189998773857951,0.4510032168057102,1
wine_binary,3,wine_binary|3|9,full,0.060399994254112244,0.1396389485347798,1
wine_binary,3,wine_binary|3|9,no_cache,0.07909999112598598,0.1396389485347798,1
wine_binary,3,wine_binary|3|9,no_order,0.036999990697950125,0.1396389485347798,1
wine_binary,3,wine_binary|3|9,no_pruning,0.04390001413412392,0.1396389485347798,1
wine_binary,3,wine_binary|3|10,full,0.05529998452402651,0.5685259505785236,1
wine_binary,3,wine_binary|3|10,no_cache,0.07320000440813601,0.5685259505785236,1
wine_binary,3,wine_binary|3|10,no_order,0.07320000440813601,0.5685259505785236,1
wine_binary,3,wine_binary|3|10,no_pruning,0.08239998714998364,0.5685259505785236,1
wine_binary,3,wine_binary|3|11,full,0.052800023695454,0.6084225082750477,1
wine_binary,3,wine_binary|3|11,no_cache,0.0740000104997307,0.6084225082750477,1
wine_binary,3,wine_binary|3|11,no_order,0.07249999907799065,0.6084225082750477,1
wine_binary,3,wine_binary|3|11,no_pruning,0.08289999095723033,0.6084225082750477,1
wine_binary,3,wine_binary|3|12,full,0.050300004659220576,1.0394076892155013,1
wine_binary,3,wine_binary|3|12,no_cache,0.06900000153109431,1.0394076892155013,1
wine_binary,3,wine_binary|3|12,no_order,0.03779999678954482,1.0394076892155013,1
wine_binary,3,wine_binary|3|12,no_pruning,0.044599990360438824,1.0394076892155013,1
